PC1,PC2,PC3,PC4,PC5,PC6,PC7,event,X.technology.,X.science.,X.globalissues.,X.culture.,X.TEDx.,X.design.,X.business.,X.entertainment.,X.health.,X.innovation.,lable
0.710439657,-0.899774441,-1.945427495,-1.46342104,0.873552368,-0.429676797,-0.64487416,TEDGlobal,0,0,0,0,0,0,1,1,0,0,ok
1.567967705,1.27407261,-1.331938386,0.092720979,0.497789069,-0.209258727,0.200634233,TEDx,0,0,0,0,1,0,1,0,0,0,ok
1.434852251,-3.477793583,0.589460329,-0.575934071,0.678253199,1.553541956,-0.144433776,TEDx,1,0,0,0,1,1,0,0,0,0,ok
-1.334269922,-0.906282631,1.112829525,0.778762149,-0.660994372,-1.63742383,0.520468591,TEDGlobal,0,0,0,0,0,0,1,0,0,0,good
-0.168529512,-2.029023547,-0.713571168,-1.877667388,-0.900762496,2.681183757,1.929569694,TEDGlobal,1,1,0,0,0,1,0,0,1,0,ok
2.143262107,1.322082949,-0.543582138,-0.850860551,1.444649701,0.53110715,-0.08039456,TEDGlobal,1,0,1,0,0,0,0,0,0,0,ok
2.304958207,0.935626262,-1.258795814,1.226862631,-0.11551957,0.392825575,1.184451366,TEDGlobal,1,1,0,0,0,0,0,0,0,0,ok
1.296403623,-1.389253447,0.510470161,-0.426371658,0.082502323,1.277129852,1.182172629,TEDGlobal,1,1,0,0,0,1,0,0,0,0,ok
-1.654210024,2.184292721,1.413736943,-0.592488593,0.619812234,1.111164062,-0.39836835,TEDGlobal,0,0,0,0,0,0,0,0,0,0,good
2.768845666,-0.51759665,0.318624983,1.434587479,0.83613392,-0.625655306,0.79683902,TEDGlobal,0,0,0,0,0,0,0,0,0,0,ok
4.399276796,1.830029576,3.428852787,-1.466871498,0.65666029,1.840215532,-0.991443015,TEDGlobal,0,0,0,0,0,0,0,0,0,0,bad
2.959830796,1.479671474,-0.603027107,-0.889312744,1.769800743,-0.115588541,-0.091189243,TEDGlobal,1,0,0,0,0,0,0,0,0,0,ok
-1.202621944,1.546571245,-1.940213426,-1.568432554,0.266785033,2.110783305,-2.215887218,TED original,1,0,1,0,0,1,1,0,0,0,ok
2.377172376,0.250346879,-0.683494325,-0.956564311,1.419945698,0.292268264,-1.030697631,TEDGlobal,0,1,1,0,0,0,0,0,0,0,ok
1.22421535,0.805120537,-0.277921865,-1.653216857,1.73513732,0.765519136,-0.625389874,TEDGlobal,1,0,1,0,0,1,0,0,0,0,ok
1.342094025,-0.312815315,-1.104789696,-1.316059792,1.258204544,-0.28506571,-0.885505181,TEDGlobal,0,0,1,1,0,0,0,1,0,0,ok
-0.761633476,-3.744499745,0.867726347,1.34581469,-0.620702294,2.593167783,-0.652821947,TED other,1,0,0,0,0,1,0,0,0,0,great
2.947632112,0.22282354,1.387311018,1.499208924,-0.224477683,0.625606222,2.063472435,TEDGlobal,1,1,0,0,0,1,0,0,0,1,ok
2.238750761,3.264057904,1.134097832,1.957681747,0.50411105,-0.144430657,1.588866902,TEDSalon,0,0,1,0,0,0,0,0,0,0,ok
-0.691756797,-0.951107719,-0.272790638,0.835047772,-0.175649359,-0.486482952,0.344735615,TED other,0,0,1,1,0,0,1,0,0,0,good
1.704273354,-0.962202465,-0.175846025,-0.567303053,1.663122738,-0.725683511,0.025603223,TEDGlobal,1,1,0,0,0,0,0,0,0,1,ok
-0.083061852,-1.636346217,-0.687194649,-0.195825669,-1.324378153,-0.744416977,-0.686033784,TED other,1,0,0,0,0,0,0,0,1,0,good
0.721646401,1.930865345,-0.923035514,0.659390074,0.000645935,0.235707633,0.932591933,TEDGlobal,1,0,0,0,0,0,0,0,0,0,ok
-0.158658017,-2.105010544,0.489919472,-0.325486309,-0.567685238,1.386183579,1.643788259,TEDGlobal,0,0,0,0,0,1,0,0,0,0,ok
1.225560723,2.451011572,1.595221176,0.969294757,-1.008212715,1.574817716,-0.598851669,TED other,0,0,1,1,0,0,0,1,0,0,good
-1.206243633,-0.780513415,-0.547512631,0.801089594,-0.114003648,-0.253073698,-0.027110125,TED other,0,0,1,1,0,0,1,1,0,0,good
1.977469705,2.94389448,0.358591439,0.554945843,-0.559274908,0.771942587,-0.110263449,TEDGlobal,0,0,1,0,0,0,0,0,0,0,ok
3.158734955,0.403928302,0.293669316,1.06906169,0.528064258,0.073372606,-1.152530913,TEDGlobal,1,1,0,0,0,0,0,0,0,0,ok
-0.725647356,-1.71609238,0.018062814,0.298426198,-0.637941524,-0.230936913,0.634822595,TED other,0,0,0,0,0,1,0,0,0,1,ok
3.245522215,-0.278841478,0.618130313,-0.525579687,0.64101626,0.164225148,0.903364237,Small Events,0,0,0,0,0,1,0,0,0,0,ok
-3.452686151,1.531516303,-0.139894385,0.32493274,-0.562874145,2.188434661,-1.777375808,TED other,0,0,1,0,0,0,0,0,0,0,good
3.933998269,1.767895856,2.825727589,-1.480815007,-3.753503065,-1.818955202,-1.300229891,TEDGlobal,0,0,1,0,0,0,0,0,0,0,ok
1.730310851,1.415092226,0.576587158,1.923869469,0.743947476,-1.071819193,1.009099309,Small Events,0,0,0,0,0,0,0,0,0,0,ok
-1.473249522,-0.903833458,-0.238664992,0.489876844,-0.638973687,0.696318084,1.325516603,TED other,1,0,0,0,0,1,0,0,1,0,ok
2.288752553,1.601899772,0.296336059,-1.828072643,1.564356408,0.500668105,-0.667040507,TEDGlobal,0,0,1,1,0,0,0,1,0,0,ok
0.545046888,-0.812951916,-1.555722735,0.811052016,0.300572409,0.28379612,-1.487632106,TEDGlobal,0,0,1,0,0,0,0,0,0,0,ok
-2.219858375,1.013521041,1.10273197,0.056434939,0.766047538,-0.014930253,-0.19286423,TED other,0,0,0,0,0,0,0,0,0,0,ok
0.490320957,-0.202942412,0.298885768,-2.569318784,-1.951760049,-0.850057059,-0.463316091,TED other,0,0,0,1,0,0,1,1,0,0,good
1.035705579,-2.660230807,-1.047585668,0.996805122,0.975322684,-1.400771976,-0.525984501,TED other,0,1,0,0,0,0,0,0,0,0,ok
1.811882436,-0.422083325,-0.671102464,-1.040810495,0.994372082,-0.644570719,0.247570431,TEDGlobal,0,0,0,0,0,0,0,0,0,0,ok
-1.864253142,0.816746013,0.574596191,-0.15350992,-0.707111053,2.08361775,0.574764214,TED other,0,0,0,0,0,0,0,0,0,0,ok
0.422324499,-0.583275993,-1.921977727,-0.964103503,0.466540852,-0.009761001,-0.324196677,TEDGlobal,0,0,0,0,0,0,0,0,0,0,ok
-1.731855805,1.105637887,1.343762463,-1.14158664,1.116291076,0.384280047,0.031138192,TED other,0,0,1,1,0,0,0,0,1,0,ok
0.867135024,-0.30429328,-1.943764075,4.681200241,-1.553444794,-2.748993118,0.422363461,Small Events,0,0,0,0,0,0,0,0,0,0,bad
1.804761267,1.65147957,0.058344767,0.778532648,0.024695623,0.627681303,0.96138809,Small Events,0,0,0,0,0,0,1,0,0,1,bad
-1.539421522,0.953547839,0.292381026,0.914186642,-0.37823188,0.281192375,1.075266369,TEDGlobal,1,0,0,0,0,0,0,0,0,0,ok
0.115849235,-3.241643918,-0.757748183,0.113488581,0.793098795,0.20226588,-0.881952421,TED other,0,1,0,0,0,0,0,0,0,0,good
1.427525998,-0.765586706,2.081692299,0.452466018,1.057332225,-0.939294221,0.051261512,TEDGlobal,0,1,0,0,0,0,0,0,0,0,ok
-0.600139726,-0.278691523,-1.958054618,0.520225978,0.203452189,-1.007544307,0.103178808,TEDx,0,1,0,1,1,0,0,0,1,0,good
-0.034145739,0.711124327,-0.611793278,0.420800309,0.697150635,-0.542799089,-0.148714489,TED other,0,0,0,0,0,0,0,0,0,0,ok
-0.447273998,-1.215686292,2.184280287,2.343643184,0.057532124,-0.316191338,-0.115287973,TED original,0,0,0,0,0,0,0,0,0,0,ok
-3.015094791,1.282606574,-0.406754415,7.132052623,-3.638236855,-3.095588784,0.738741745,Small Events,0,0,0,1,0,0,0,0,0,0,bad
-0.28991477,-1.319930089,-1.22909668,2.433386971,-1.79362519,-2.250623985,-0.168630024,Small Events,0,0,0,0,0,0,0,0,0,0,bad
-0.022861689,2.003923051,1.581628178,-1.250230751,-1.176425985,-0.198848599,-0.367775656,Small Events,0,0,0,0,0,0,1,0,0,0,bad
-2.256944318,0.61311868,0.955566574,-1.104913817,0.917550724,0.598103716,-0.205578647,TED other,0,0,0,0,0,0,0,0,0,0,ok
-2.552345499,0.64792117,0.612382049,-0.36603165,0.149114303,0.493520121,0.932000938,TED other,0,0,0,0,0,0,0,0,0,0,ok
1.192954306,-0.054127618,-0.61280477,-2.228559395,1.454059751,0.494323123,0.398496477,TED other,1,0,0,0,0,1,0,0,0,0,ok
2.04971159,2.461940292,0.175832793,6.59392556,-1.25123948,-2.468757355,0.613583071,Small Events,0,0,0,0,0,0,0,0,0,0,bad
3.483579993,0.728976486,2.747144565,-0.599743503,-4.659567908,-0.924090987,-0.93935478,TED original,0,1,0,0,0,0,0,0,0,0,ok
-1.218339363,-1.602661787,0.879740757,2.088852503,-0.668062471,0.941203786,-2.033227522,TEDMED,0,0,0,0,0,0,0,0,0,0,great
0.998812348,0.105771192,1.170501964,-1.016820403,2.250025993,-0.830237545,-0.215151499,TED other,0,0,0,0,0,1,0,0,0,0,ok
-0.178187334,-3.760670779,-0.099166699,1.419104849,-0.43957289,1.364851223,-0.380345589,TEDMED,1,1,0,0,0,0,0,0,1,0,ok
0.705190475,-1.379394355,2.226792054,1.88412726,0.081423332,0.953280858,-0.260281401,TED other,0,0,0,0,0,0,0,0,0,0,bad
0.879765799,1.006707871,-1.512576329,6.038677869,-2.441671805,-1.861403287,0.23874835,Small Events,0,1,0,0,0,0,0,0,0,0,bad
-1.699985711,0.703600484,1.472749695,-1.525178751,-0.883654216,0.562328779,-0.056756104,Small Events,0,0,0,0,0,0,0,0,0,0,bad
1.09556477,-0.037550032,-2.290002047,-1.361175277,0.770570186,0.050600911,-0.300209337,TEDMED,1,0,0,0,0,0,0,0,1,0,ok
1.097839793,-1.296985548,0.519704673,1.236594,-0.84960846,1.311069267,2.245251563,TEDx,0,0,0,0,1,1,0,0,0,0,ok
-2.076131584,1.484971237,1.229523057,1.247751326,-0.517437819,0.553743342,-0.535535794,TED other,0,0,0,1,0,0,0,0,0,0,ok
-0.938942392,-1.361103252,0.475435013,-1.802210677,-0.426854974,1.808260481,2.550324153,TED other,0,0,0,0,0,1,0,0,1,1,ok
0.492914464,-1.111175132,0.007461594,-2.542750109,-1.138289909,-0.81069621,-0.372237714,TED other,0,0,0,0,0,0,1,0,0,0,good
-2.602752971,0.688679776,1.078665957,0.576086017,-1.039024404,-0.969250069,0.513420464,Small Events,0,0,0,0,0,0,0,0,0,0,ok
1.648154525,0.7808162,-1.388549033,0.483093455,-0.205772847,0.195154562,0.665086989,TED other,1,0,1,0,0,0,0,0,1,0,ok
-0.977657048,-1.067931142,-0.083643333,0.338953768,-0.962006038,1.419592235,1.475774418,TEDMED,0,0,0,0,0,0,0,0,1,0,ok
0.806459922,-2.088981628,-0.302188676,-0.086772337,-1.25783459,1.616049525,2.326461159,TEDx,1,1,0,0,1,0,0,0,1,1,ok
1.867455145,0.800619782,-1.179088118,1.749022622,-0.104656983,0.24886513,0.581359748,TEDMED,1,0,0,0,0,0,0,0,1,0,ok
-0.379945148,-0.531371133,2.081227464,0.504479735,0.850752606,-0.409218951,0.950345384,TED other,0,1,0,0,0,0,0,0,0,0,ok
-1.447025808,1.818997669,-1.307682867,0.526192229,-0.265608757,0.925941586,-0.98718277,TEDx,0,0,1,0,1,0,0,0,0,0,ok
-1.834221629,0.898608188,-1.494992784,0.894781865,-0.869487949,0.433986782,-0.214686733,TED original,0,0,1,0,0,0,1,0,1,0,great
0.064327251,-3.904801384,1.045697956,0.44127719,-0.054862223,2.293558081,-1.053728984,TED original,1,0,0,0,0,1,0,0,0,0,ok
0.89965884,1.920481295,-0.681464911,0.017428905,-0.110179574,0.632318204,0.161637134,TED original,0,0,1,0,0,0,1,0,0,0,ok
-2.332612647,1.516740486,0.805709061,1.387285488,-0.081490885,-0.197656371,0.222352069,TEDMED,0,0,0,0,0,0,0,0,1,0,good
0.185262111,0.917289089,-1.797286385,1.329711851,-0.729183118,-0.100188254,0.355434012,TED original,1,1,1,0,0,0,1,0,0,0,great
2.763087484,0.833727321,0.174030008,1.120391497,0.647569282,0.063829368,0.502129036,TEDx,1,0,0,0,1,0,0,0,0,0,ok
-1.539237386,1.459412469,-2.397868697,0.228072494,-1.110961132,1.191783638,-0.110058266,TED original,0,0,0,0,0,1,1,0,0,0,ok
0.382588072,-1.925928426,-1.220337485,0.604514415,0.111558209,0.067128698,0.092681454,TEDMED,1,0,0,0,0,0,0,0,1,0,ok
-1.466285118,-0.299320172,-0.71129876,0.878955519,-0.164932976,-0.430404694,0.044141341,TED original,1,1,0,0,0,1,0,0,0,0,good
-0.998125992,-0.86286671,-0.445605335,0.73565605,0.022228866,-0.434191665,0.776990843,TED other,0,1,0,0,0,0,0,0,0,0,ok
-1.945291319,0.226022266,1.85308913,0.413806127,-0.684522713,-1.155567616,-0.155272757,TED original,0,0,0,1,0,1,0,1,0,0,ok
-0.315379892,-2.863386778,1.813895602,-1.249009783,-0.589853668,-0.286639136,-0.573461649,Small Events,0,0,0,0,0,0,0,0,0,0,ok
0.829160134,-1.604018981,-1.584255556,1.116707439,0.228054308,-0.724853525,0.144275575,TED original,0,1,0,1,0,0,0,0,0,0,good
1.135600174,-0.917551703,0.080322159,-0.033848048,-0.669250709,-1.613881875,-0.804115886,TED other,0,0,0,1,0,0,1,1,0,0,ok
0.565660708,-2.808379471,-0.16397242,-0.859148134,0.189750544,1.508763446,0.623573461,TED original,1,0,0,0,0,0,0,0,0,0,ok
-0.462863645,-1.117534273,-1.481162725,5.735552162,-2.444342721,-3.749863007,0.81893338,Small Events,0,1,0,0,0,0,0,0,0,0,bad
-0.89623887,0.504569346,0.235955803,0.741835491,0.131748128,-0.472180573,1.102816063,TED original,1,0,0,0,0,0,0,1,0,0,ok
-1.184271835,-2.628341116,2.309324769,2.077386573,0.545201059,1.244756409,-1.854357117,TED original,0,0,0,0,0,0,0,1,0,0,ok
-1.585941022,0.894537344,-0.389182365,0.413766353,-0.382256456,-0.477694018,1.126449801,Small Events,0,0,0,0,0,0,1,0,0,0,ok
-0.353005723,-0.775135951,-0.723016811,-0.756817519,0.434801902,0.897272989,0.215253732,TED original,0,0,0,0,0,0,0,0,0,0,ok
0.993737137,-0.413562129,-0.905420462,-2.601018609,-1.354552903,1.003960276,0.731879159,TED original,0,0,0,1,0,1,0,0,0,0,ok
-1.020003393,-0.544213421,-0.856809168,0.328458715,-1.238479016,-0.599207346,0.055652596,TED original,0,0,0,0,0,0,0,0,1,0,ok
5.09460017,1.402142469,2.461222873,-0.011240906,-0.602080164,1.96924026,-1.024909713,TEDMED,0,1,0,0,0,0,0,1,0,0,ok
1.645622369,3.081165178,1.720694693,0.483136987,-2.561672549,1.39532864,-1.140358806,Small Events,0,0,0,0,0,0,1,0,0,0,ok
0.028194087,-4.051603636,0.220815282,2.083461948,-0.805111742,2.175003831,-0.954050603,TED original,0,1,0,0,0,0,0,0,0,0,ok
-0.055466906,0.688483828,-2.284553625,0.040185805,-0.750173489,0.865019175,0.462637567,TEDMED,1,1,0,0,0,0,1,0,1,0,ok
-0.44341,-0.443613775,-1.752607141,7.208889061,-6.253535671,-5.701014435,0.050667008,Small Events,0,0,0,0,0,0,0,0,0,0,bad
-0.643259097,-0.541975252,-0.335981797,0.758566759,-1.09334556,0.24485077,0.857673697,TED original,0,0,1,0,0,1,0,1,0,0,great
-0.657119215,-0.198214594,0.80960994,2.26894365,0.123558065,0.58198865,-1.10424672,TEDMED,0,1,0,0,0,0,0,0,0,0,ok
2.987185783,2.087154877,1.368161907,3.062004824,0.690934947,-0.455071246,1.697519465,TED other,0,0,0,0,0,0,0,1,0,0,ok
-0.495765996,1.090653507,-1.351589264,1.205817608,-1.142146302,0.824306942,-0.257437924,TED original,0,1,1,1,0,0,0,0,0,0,great
-0.517775794,1.58601762,-1.033697939,-1.770240159,1.116564658,0.272085994,-0.429774378,TED original,0,1,1,0,0,0,0,0,0,0,ok
-0.434910689,0.509779423,-2.25655946,-2.237488523,-0.190345329,1.534626042,0.80884266,TED original,0,0,0,0,0,0,1,0,0,0,ok
-0.130380775,-1.664753995,-1.115549569,0.593565375,-0.166052567,0.114633926,0.022198909,TEDx,1,1,0,0,1,0,0,0,0,0,ok
-1.604220299,0.10392295,1.927612501,-0.271247735,1.338142008,-0.742506868,0.296457807,TED original,0,0,0,0,0,0,0,1,0,0,ok
-1.298717236,0.374021323,1.016846444,-0.470179742,0.284338824,0.553545163,-0.091548356,Small Events,0,0,0,0,0,0,0,0,0,0,bad
-1.933640691,0.705423934,-1.256666007,0.717861256,-0.700491629,1.285564301,-1.263887298,TED original,0,0,1,0,0,0,1,0,0,0,ok
-2.819088593,1.095516508,0.847371144,0.489694546,-0.005431918,-0.103018383,0.84599728,TED other,0,0,0,0,0,0,0,0,0,0,ok
2.995330702,1.505994803,-0.042601688,-2.361439265,1.46096169,0.926593808,-0.61368766,TED original,0,1,1,0,0,0,0,0,0,0,ok
-0.89066808,-0.336458215,0.31282499,-2.242013743,-1.381069135,0.048652455,0.615500133,TED original,0,0,0,0,0,0,1,1,0,0,great
-0.902096024,0.220468262,0.953019385,-0.297113063,-0.495432253,1.002809442,-0.294515028,TED original,0,0,0,0,0,0,0,0,0,0,great
1.691798412,-0.188849427,-0.037013509,1.632736968,-2.158467108,-0.60761488,-0.4921711,Small Events,1,0,0,0,0,1,1,1,0,0,ok
-0.203024274,0.965360571,-2.452201941,-0.148658252,-1.441918679,0.182406121,-1.055034489,TED original,0,0,1,0,0,0,0,0,1,0,ok
-2.06981982,-0.015935729,0.711716445,1.538056702,-0.446076941,0.719534818,0.62952751,TEDMED,1,0,0,0,0,1,0,0,1,0,ok
0.494758771,-1.978805857,0.278794581,0.31170247,-0.639995668,0.668861404,1.171864496,TEDx,1,1,0,0,1,0,0,0,0,0,ok
0.453163759,-2.104554632,0.332796695,-0.746805691,1.858303525,-1.634342382,-1.072296695,TED original,0,0,0,0,0,0,0,0,0,0,ok
-1.837098933,-0.779993188,2.578478293,2.308779575,0.624932773,-1.632530013,0.016782363,TED original,0,0,0,0,0,0,0,0,0,0,ok
0.182839964,2.36952354,-1.485255461,0.599107662,-1.12369693,1.213724742,-0.986135647,TED original,0,1,1,0,0,0,0,0,0,0,great
-0.450726661,1.07305438,0.50925998,-1.132929177,1.057010861,0.39050744,0.091279158,TED original,0,0,1,0,0,0,0,0,0,0,ok
0.785328721,-0.168147169,-1.375714878,-1.793197857,-0.174051895,0.177696344,-0.090250501,TED original,1,0,0,1,0,0,1,0,0,0,ok
2.540479027,2.404059069,1.172994864,0.877552991,1.155225017,0.094505931,0.718783153,TED original,0,0,0,1,0,1,0,1,0,0,ok
-1.266250359,-2.181396621,2.803911665,-0.322509519,1.087065253,0.68548894,-0.286125935,Small Events,0,0,0,0,0,0,0,0,0,0,bad
-0.482241641,-2.907874553,0.346065896,1.425397968,0.792044331,-0.675474518,-1.089943137,Small Events,1,1,0,0,0,1,0,0,0,0,ok
0.937899762,1.168999831,-0.744169459,-0.203143369,-2.262221426,-0.327530398,-0.848401388,TED original,0,1,0,1,0,0,0,0,1,0,great
-0.313809282,-2.135690022,-0.119279085,-1.541548683,-0.719423412,1.991731174,2.123181557,TED original,0,0,0,0,0,0,0,0,0,0,ok
0.012532835,-0.783263484,-0.630383024,-1.59204943,-0.481683208,-0.280828313,0.484008635,TED original,0,0,0,1,0,1,1,1,0,0,good
-0.190106937,0.574720018,-2.01347585,-2.212126528,-0.529663278,0.042968103,-0.118399015,TED original,0,0,0,1,0,0,1,0,0,0,ok
-1.522115001,1.891438519,0.226920554,1.555180614,-0.353223228,-0.155039687,0.408403855,TED other,0,0,0,1,0,0,0,0,0,0,ok
1.256360749,-2.200359373,0.573045029,1.955556892,-0.533991546,1.417127414,0.393151184,TED original,0,1,0,0,0,0,0,0,0,0,ok
-2.698687331,1.482156253,0.464132585,0.960026269,-0.410365846,0.539354597,-0.493839559,Small Events,0,0,1,0,0,0,0,1,0,0,ok
3.195702888,1.731207634,-0.211160425,1.824155766,0.305137876,-0.052046925,1.84517599,TED original,1,0,0,0,0,1,0,0,0,0,ok
1.058551402,-1.43659885,1.562011905,-3.271666198,-4.397129487,-1.418247847,-0.722174212,TED original,0,0,0,0,0,0,0,1,0,0,good
-0.79583261,0.376262907,-2.496877788,-0.180825028,-0.376711311,0.244945385,0.570575443,TED original,0,0,0,0,0,0,0,0,0,0,ok
-1.57300321,0.052294156,-0.918364156,0.450292439,-0.398272278,-0.068837657,1.162017162,TEDx,0,0,0,0,1,0,1,0,0,0,great
-0.407394619,-0.044235227,-2.526719467,1.14880395,-0.482922148,1.38281389,-1.771688066,Small Events,0,1,0,0,0,0,0,0,0,0,ok
-0.895699223,-0.086102693,-0.198644393,1.473844373,-0.574905218,-0.065911777,1.785028694,TED other,0,0,0,0,0,0,0,0,0,1,ok
1.624390307,1.436652115,3.98355995,-1.404540799,2.655440947,-0.333860862,-0.452438038,TED original,0,0,0,0,0,0,0,1,0,0,ok
0.87626253,-0.518204572,-1.35785224,0.917918096,0.214252234,-0.690376136,0.482669007,TED original,0,1,0,0,0,0,0,0,1,0,ok
0.279580771,-4.325424486,0.653915898,0.715160894,-1.893843899,2.348379308,0.983119829,TED original,1,0,0,0,0,0,0,0,0,1,ok
-0.530896773,0.431995647,-2.306505977,0.69676997,-0.345750984,-0.004654453,-0.14308784,Small Events,0,1,0,0,0,0,0,0,0,0,ok
-1.056972051,0.084474087,-1.657595543,-0.978439901,-0.942715632,0.572982395,1.071066753,TEDx,0,0,0,0,1,0,0,0,0,0,good
1.05884227,-0.191169686,2.713404972,-3.821918186,-5.243684422,-2.696644092,-2.191801621,TED original,0,0,0,0,0,0,0,0,0,0,good
-2.187711437,0.435040792,0.515055782,-1.344224149,-0.122028539,0.168403008,0.951252074,Small Events,0,0,0,0,0,0,0,0,0,0,ok
-0.621633358,-0.981011991,-2.080438627,0.751535831,-0.354261577,0.235821102,-0.267307444,TED original,1,1,0,0,0,0,0,0,0,0,good
0.440446223,1.786603749,-1.04623616,-2.246169416,0.091237179,0.981005486,0.653509889,TED original,0,0,1,1,0,0,0,0,0,0,good
0.450997574,0.379674425,-0.603081919,0.113598239,0.170923569,-0.803897176,-0.585789643,Small Events,0,1,1,0,0,0,0,0,0,0,ok
2.176129799,1.110769116,-0.161199946,-0.780496402,0.665947885,0.619747189,0.116544842,TED original,1,1,0,0,0,0,0,0,0,0,ok
1.146659553,-2.701881005,0.630963244,2.742214218,-0.274344885,2.057549146,-0.676772885,TED other,1,1,0,0,0,0,1,0,0,0,ok
-1.831047796,0.114467076,-0.01970386,-0.124397595,-1.479732628,-0.643783921,0.647298749,TED original,0,0,0,0,0,0,0,0,0,0,great
0.143153674,-0.184297564,-2.196378831,-0.388754594,-0.549864502,-0.362794476,-0.523603879,TEDx,0,0,0,1,1,1,1,0,0,0,ok
-0.561493056,0.067050336,-0.815808614,-0.171053173,0.348938035,2.307295041,-3.13186924,TED original,0,0,0,1,0,0,0,0,0,0,great
1.518008663,-0.78067708,-1.305384329,1.139046916,-0.077391095,-0.011531409,0.130941633,TED original,0,0,1,0,0,0,0,0,1,0,ok
-0.143403245,0.087658527,3.183901382,2.002459659,1.268665024,-1.015618234,-0.797678572,TEDGlobal,0,0,0,0,0,0,0,0,0,0,bad
2.382410649,2.685937137,-0.773403332,1.07196671,-1.248022746,1.200759386,-0.27598958,TEDx,1,0,0,0,1,0,0,0,0,0,ok
0.683734354,-2.88733044,0.728814566,1.214994348,-0.179414108,1.728766462,0.099732465,TED original,1,0,0,0,0,1,0,0,0,0,ok
-1.514814053,0.076624573,-0.619905839,0.472369786,0.519119974,-0.410348216,-0.560935959,Small Events,0,1,0,0,0,0,0,0,0,0,ok
0.864365159,-0.45260607,0.558822627,-0.801226448,-1.308931725,-0.484527947,-1.039552163,TED original,0,0,0,1,0,0,0,0,0,0,ok
-1.439351422,-0.107368716,0.352195756,0.675500757,0.69273669,-0.965487442,0.381767881,TEDSalon,0,1,1,0,0,0,0,0,0,1,ok
0.881685411,-2.44821945,1.854668288,-0.196857315,-2.143869157,0.70883052,0.372473672,TEDx,0,0,0,0,1,0,0,1,0,0,ok
-0.329491464,0.676031284,-1.702331104,0.261006258,-0.643284527,-0.029669319,0.736662192,TED original,0,0,0,0,0,0,0,0,0,0,ok
-2.066912656,0.482376059,-0.094044251,-0.051511054,-0.318973732,-0.091036134,0.804948023,TED original,0,1,1,0,0,0,0,0,0,0,ok
0.064455,-0.398441833,-0.814049275,-1.351016734,-2.062102867,-0.33072559,0.684561156,TEDSalon,0,0,0,0,0,1,0,0,0,0,ok
1.105365095,0.665680169,-2.960879025,0.391542072,0.03335368,-0.443702996,-0.751382813,TED original,0,0,0,0,0,0,0,0,0,0,good
1.269162712,-0.909618828,-0.968036107,0.22303712,0.578803305,-0.714215164,0.480678225,TED original,0,0,0,0,0,0,0,0,0,0,ok
1.607559278,-0.155401674,-1.289559231,0.054499967,-1.199685388,-0.880075118,-0.964457007,TED original,0,1,0,0,0,0,0,0,0,0,good
1.658256016,0.34593796,-1.1899478,-1.47842138,0.769583657,0.561623615,-0.782402433,TED original,1,0,0,1,0,0,1,1,0,0,ok
0.511838159,-0.570369863,-1.936544297,0.990726654,0.637717957,-1.266957592,-0.379444828,Small Events,0,1,0,0,0,0,0,0,0,0,ok
-0.71699294,1.304613892,-0.283101126,1.003612662,-1.189165464,0.60558403,0.688125375,TEDx,0,0,0,0,1,0,1,0,0,0,good
-2.683161341,1.250684688,1.875772842,0.913966777,0.348996015,0.235864954,-0.596197078,TED other,0,0,0,0,0,0,0,0,0,0,ok
-1.662950802,1.058574582,-0.340334979,0.366399548,-0.220393138,-0.219623857,1.354997913,TED original,0,0,0,0,0,0,1,0,0,0,good
-0.399656451,0.681020203,2.478204483,1.128716875,0.476139264,-0.581989255,0.404324261,TED original,0,0,0,0,0,1,0,0,0,1,ok
-0.083364752,0.942080622,-1.376898098,0.49309844,-0.105823444,-0.279129016,0.824188085,TEDSalon,0,0,1,0,0,0,0,0,0,1,ok
-0.565516974,-1.769171488,-0.855766321,-0.033055239,0.143995574,1.417150186,-0.72833406,TED other,1,1,0,0,0,0,0,0,0,0,good
3.494117416,1.274390084,2.82662006,-2.464630891,-2.435028325,-0.83600031,-1.452620285,TED original,0,0,0,0,0,1,0,1,0,0,ok
-0.068119992,0.351796877,-1.71304922,-0.67022958,0.232341775,-0.055429746,0.643912226,TED@,1,0,0,1,0,0,0,0,0,0,ok
1.439769446,1.274959732,-1.847886574,0.811064357,0.073159236,-0.103311776,0.781088245,TEDx,0,0,0,0,1,1,0,0,0,0,ok
0.471208137,1.318192124,-2.806827319,-0.396030304,0.238920158,0.149359746,-0.829931106,Small Events,0,1,0,0,0,0,0,0,1,0,ok
0.004742137,-1.93892672,1.213448165,-0.228620405,1.874518642,-0.387560444,-0.737094251,TED original,1,1,0,0,0,0,0,0,0,0,ok
1.090861474,-1.886030148,1.535722919,-1.382131468,-0.881114285,1.745112701,0.163367788,TED original,0,0,0,0,0,1,0,0,0,0,good
1.771829007,-1.179208179,1.0916468,1.378717604,0.767363557,-0.485031638,0.742209618,TED original,0,0,0,0,0,0,0,0,0,0,ok
1.880408328,2.121886576,-0.63051201,-0.471629947,0.039877094,0.965941659,-0.031788741,TEDx,0,0,1,0,1,0,0,0,1,0,ok
0.370996885,1.252969917,0.813772607,-1.43060992,0.679344801,1.120114104,0.351697116,TED original,0,0,0,0,0,0,0,0,0,0,ok
